Hessian ranking (sum eigenvector components) for model (bit idx, rank)
3011, 0.9262397480197251
1054, 0.926127823535353
3555, 0.9238599208183587
1059, 0.9237285032868385
3016, 0.92135941516608
1673, 0.9212937188567594
3560, 0.9185879686556291
3021, 0.918319383636117
2372, 0.9179520979523659
2377, 0.9174138121306896
3565, 0.9172599986195564
1064, 0.9156618621200323
2382, 0.9151809378527105
1069, 0.9150483454577625
1678, 0.9125034585595131
1074, 0.9101774804294109
1079, 0.9095590757206082
3570, 0.9093193560838699
3026, 0.9087854623794556
1084, 0.90751808648929
3031, 0.9072997532784939
1683, 0.9054354503750801
1089, 0.9052583636948839
1094, 0.9045593664050102
3036, 0.9042896050959826
3575, 0.9035042393952608
3041, 0.9033980779349804
1688, 0.9027723090257496
3046, 0.9004910085350275
3051, 0.9003415908664465
2387, 0.8997680013999343
1693, 0.8991282223723829
3056, 0.8988113570958376
3061, 0.8979833051562309
1698, 0.8961703814566135
1099, 0.894474315457046
2392, 0.8933499758131802
3580, 0.8927253810688853
3585, 0.8923893813043833
2397, 0.8920849058777094
3590, 0.8916025813668966
1104, 0.8892948189750314
3595, 0.8887425109278411
1703, 0.8879462257027626
1109, 0.8857962305191904
1114, 0.8854310717433691
2402, 0.8828922687098384
3600, 0.882297933101654
1119, 0.8817555904388428
3066, 0.8809375260025263
2407, 0.8802323928102851
1124, 0.8790258597582579
3071, 0.8771615270525217
1129, 0.8759255623444915
3605, 0.8750405171886086
2412, 0.8733611488714814
1708, 0.8722622871864587
3610, 0.871829928830266
1713, 0.8701923678163439
1134, 0.8698194241151214
2417, 0.8690964505076408
3076, 0.8677238221280277
3615, 0.8662253488437273
1139, 0.8661816632375121
2422, 0.8660512920469046
3620, 0.8650163151323795
1718, 0.8599505117163062
3625, 0.8589084331179038
1144, 0.8575972691178322
3081, 0.8571623517200351
3630, 0.8568449653685093
3086, 0.8550467425957322
1723, 0.8544850316829979
1728, 0.8544160136952996
3635, 0.8544149631634355
1149, 0.853800293058157
3091, 0.8529868796467781
2427, 0.8526287125423551
1733, 0.8522085649892688
1738, 0.851768881897442
1154, 0.851349827600643
3096, 0.8511567898094654
1159, 0.85000329464674
2432, 0.8500025644898415
1164, 0.8477750290185213
3101, 0.847679428756237
1743, 0.8471054509282112
2437, 0.8466060407226905
3640, 0.8454568516463041
3106, 0.8434402458369732
2442, 0.8432862050831318
1748, 0.8428837656974792
2447, 0.8426041966304183
1169, 0.8420220925472677
2452, 0.8418772779405117
3111, 0.8417218122631311
2457, 0.8415540782734752
1753, 0.8412337880581617
2462, 0.8393128267489374
1174, 0.8388753309845924
1179, 0.8384632300585508
3116, 0.8379150223918259
1758, 0.8363016992807388
3645, 0.8354128682985902
2467, 0.8335002493113279
1184, 0.832321532536298
1763, 0.8323050332255661
2472, 0.8319084206596017
3121, 0.8313408493995667
2477, 0.8311826207209378
3126, 0.8311752080917358
3650, 0.8299415344372392
3131, 0.8296934710815549
1768, 0.8255673395469785
3655, 0.8234544852748513
1773, 0.8232748962473124
1189, 0.8225636444985867
2482, 0.8216660004109144
1194, 0.8207175596617162
1199, 0.819322245195508
1778, 0.8188683800399303
1783, 0.8182449005544186
3660, 0.8173433830961585
1788, 0.8171453196555376
2487, 0.8117299191653728
1204, 0.8117074894253165
1793, 0.8103116899728775
3665, 0.808920222800225
1798, 0.8082349430769682
2492, 0.8027462791651487
1209, 0.8024063403718174
3670, 0.8017534594982862
1803, 0.800958872307092
3136, 0.7990670055150986
2497, 0.7981030233204365
3675, 0.796848701313138
2502, 0.7963442672044039
1808, 0.7932673711329699
3141, 0.7919597206637263
3680, 0.7909054830670357
3685, 0.7904764395207167
2507, 0.7892843643203378
1813, 0.7881032470613718
2512, 0.7878884430974722
2517, 0.7874277699738741
2522, 0.7872546790167689
1214, 0.7870295196771622
1818, 0.7864993931725621
1823, 0.7856232887133956
1828, 0.7834634308237582
1219, 0.783248262712732
1224, 0.7830442865379155
2527, 0.7828278979286551
2532, 0.7813775008544326
1833, 0.7802457567304373
1838, 0.7800174027215689
1229, 0.7775277807377279
2537, 0.7774605196900666
1843, 0.7766615897417068
1234, 0.7765502417460084
1848, 0.7753551620990038
3146, 0.7747284024953842
2542, 0.7743674754165113
1239, 0.7717232555150986
1244, 0.7710859876824543
3151, 0.7708299625664949
2547, 0.7688116393983364
2552, 0.7684215242043138
2557, 0.7680193111300468
1853, 0.7665288103744388
3156, 0.7661743564531207
3690, 0.7646826980635524
2562, 0.763859776488971
3695, 0.7606861032545567
1249, 0.7601072937250137
2567, 0.759107583668083
3161, 0.7578625278547406
2572, 0.7575451007287484
2577, 0.7566157556138933
1254, 0.7558748424053192
1259, 0.7545245541259646
3700, 0.7529681713785976
2582, 0.7528962533688173
3705, 0.7500373721122742
1264, 0.7489792201668024
3710, 0.7478579059243202
1269, 0.7473405722412281
1274, 0.746869033202529
3166, 0.7455306443152949
3171, 0.7450850773602724
3176, 0.7447480380069464
2587, 0.7426174989705032
1858, 0.7406979696825147
3715, 0.7405508691444993
3181, 0.7403681576251984
2592, 0.7402676953934133
3186, 0.7395809311419725
1279, 0.7390092900022864
1284, 0.7388798522297293
2597, 0.7385162864811718
3720, 0.7384347635088488
2602, 0.7370826546102762
3191, 0.7361925262957811
3725, 0.7353897010907531
1863, 0.7353557692840695
1868, 0.7352322628721595
1289, 0.735153567045927
3196, 0.7336881179362535
2607, 0.7333806366659701
1873, 0.7323338584974408
1878, 0.732297855662182
2612, 0.7319173347204924
1883, 0.73129387490917
3730, 0.7304913690313697
1294, 0.7293374559376389
3735, 0.7286534020677209
1299, 0.7268086501862854
2617, 0.7238269452936947
2622, 0.7233115034177899
1888, 0.7221650592982769
2627, 0.7208844502456486
1893, 0.7201219510752708
1898, 0.7182184486300685
3740, 0.7180826833937317
3201, 0.71650180965662
2632, 0.7155397776514292
1304, 0.714277274440974
1903, 0.7139340261928737
3745, 0.7113372934982181
1908, 0.7106995806097984
3206, 0.7104857005178928
3750, 0.7089357774239033
1913, 0.7082793302834034
1309, 0.7061429710593075
3211, 0.7058198596350849
1918, 0.7048655385151505
3216, 0.7043601113837212
2637, 0.7042641604784876
1314, 0.7040949128568172
3755, 0.7028959449380636
3221, 0.7012682829517871
1319, 0.6997730148723349
2642, 0.6994089633226395
2647, 0.6986284665763378
2652, 0.6985357161611319
2657, 0.698205741122365
1923, 0.6981813916936517
1928, 0.6977477692998946
2662, 0.6976286238059402
1933, 0.6975636100396514
3226, 0.6962618310935795
3231, 0.696102749556303
1324, 0.6948851877823472
2667, 0.6942628598771989
3236, 0.693996283080196
1938, 0.6938070827163756
1943, 0.6935130492784083
1329, 0.6927123698405921
1948, 0.6914633642882109
1334, 0.6913152700290084
3241, 0.6903989384882152
3760, 0.6881803763099015
3246, 0.6879266630858183
3765, 0.6878406032919884
3251, 0.6873723743483424
2672, 0.6873657712712884
1953, 0.6868123305030167
2677, 0.6837219223380089
1339, 0.6836379591841251
1958, 0.6815065218834206
1344, 0.6800443502143025
3256, 0.6799242289271206
1963, 0.6793883442878723
2682, 0.6793702393770218
3770, 0.6786948109511286
1349, 0.678399561002152
3775, 0.6778905186802149
2687, 0.677838877774775
3261, 0.6773163191974163
3266, 0.6768477156292647
1354, 0.6764721986837685
3271, 0.6751033338077832
1359, 0.6728578945621848
1968, 0.6728055353742093
1364, 0.6726292772218585
1973, 0.6720506204292178
2692, 0.6715891801868565
3780, 0.6710000224411488
3785, 0.670864000916481
1369, 0.6696152312215418
1374, 0.6692631624173373
1978, 0.6683901692740619
3276, 0.6671247989870608
2697, 0.6669896449893713
2702, 0.6669825259596109
3281, 0.663199957460165
1379, 0.6605881175491959
1983, 0.6605798271484673
3286, 0.6600371208041906
2707, 0.6600123159587383
3291, 0.6599076390266418
2712, 0.6593182743526995
1384, 0.6591242589056492
1389, 0.6586510669440031
2717, 0.6576033742167056
3790, 0.6574821770191193
1988, 0.657021215185523
1993, 0.6567922327667475
3296, 0.655802107648924
3301, 0.6553082531318069
1394, 0.6548261996358633
1998, 0.6540900459513068
2003, 0.6517213052138686
3306, 0.6513866558670998
3795, 0.6512477900832891
1399, 0.6494567859917879
2722, 0.6494083255529404
1404, 0.6480484954081476
2008, 0.6476947795599699
1409, 0.6474633971229196
2727, 0.6452022707089782
2013, 0.6436585634946823
2732, 0.6436525489280029
1414, 0.6432774988934398
2018, 0.6432012505829334
2023, 0.6431855959817767
2737, 0.6416752855293453
3800, 0.639942828565836
1419, 0.6396147622435819
3805, 0.6393004860728979
3311, 0.6378633017884567
2028, 0.6378077468834817
2033, 0.6357726913993247
2742, 0.6356002930551767
2038, 0.6353619382716715
1424, 0.6330865503405221
3316, 0.6330038234591484
2747, 0.6320112034454723
3810, 0.6309160944074392
2752, 0.6304386565461755
3321, 0.6302179787307978
1429, 0.6291331686079502
3815, 0.6278803991153836
2757, 0.6276144271250814
2043, 0.6265111267566681
1434, 0.6256321184337139
1439, 0.6256114607676864
3820, 0.625558964908123
2048, 0.6253878409042954
1444, 0.6251970324665308
1449, 0.6250115856528282
2762, 0.6243317385669798
3326, 0.6234873498324305
3825, 0.6213438399136066
3331, 0.6205334085971117
2767, 0.6178544461727142
2053, 0.6167642213404179
2058, 0.6150050286669284
2063, 0.6119792945683002
2068, 0.611418760381639
2772, 0.6106040775775909
2073, 0.6099525922909379
1454, 0.6093578431755304
2777, 0.609283504076302
2782, 0.6083761807531118
2078, 0.6081630392000079
3336, 0.6076238602399826
2083, 0.6072521936148405
2088, 0.6072032768279314
2787, 0.6071645580232143
3830, 0.6070575965568423
2093, 0.606556779355742
2098, 0.6060150570410769
3341, 0.605862196534872
2792, 0.6052197003737092
1459, 0.6051398713898379
1464, 0.6046442736696918
3835, 0.6034585786983371
2797, 0.6026529794908129
2802, 0.6019924078136683
2807, 0.6002709539607167
2103, 0.6001034751534462
1469, 0.5994738265872002
2108, 0.5993151939474046
3346, 0.5991119300306309
1474, 0.5986399468383752
3840, 0.5978735666722059
2113, 0.5977692927699536
3845, 0.5972692780196667
2812, 0.5967087056487799
1479, 0.5952011737972498
1484, 0.5936184893362224
1489, 0.5929773636162281
2817, 0.5920777674764395
1494, 0.5914169111056253
3351, 0.5911717228591442
2822, 0.5905192143982276
3850, 0.5902613457292318
2827, 0.5889387709321454
1499, 0.5887252649990842
2118, 0.5885665481328033
3855, 0.5876498874276876
2123, 0.5872374458122067
3356, 0.5869868723675609
3361, 0.5869746515527368
3366, 0.5862764554040041
1504, 0.5862318631261587
2128, 0.5847646407783031
3860, 0.5842669922858477
2133, 0.5832801619835664
3371, 0.5823548138141632
2832, 0.581457944586873
2138, 0.5799610945105087
3376, 0.5795530546456575
3865, 0.5790629263501614
2837, 0.5787395390216261
2842, 0.5768110956996679
2143, 0.5767722032032907
3381, 0.5755737260915339
1509, 0.5712299672886729
1514, 0.5701408693566918
2148, 0.569941962370649
2847, 0.5694526410661638
2153, 0.5669900113716722
2852, 0.566730085411109
3386, 0.566322619561106
3391, 0.565735581330955
2158, 0.5643577352166176
2163, 0.5637171097332612
3870, 0.5636939890682697
2857, 0.5630450308090076
2168, 0.5623295456171036
1519, 0.5619645090773702
2862, 0.5616803904995322
3396, 0.5616685929708183
2867, 0.5616254433989525
2872, 0.561281162314117
3875, 0.5605970653705299
1524, 0.5605041552335024
2877, 0.557999026030302
1529, 0.5574788646772504
1534, 0.556689050848945
3401, 0.5555093996226788
1539, 0.5551856625825167
2882, 0.552456883713603
2173, 0.5522181303240359
2178, 0.5513826831011102
1544, 0.5496641537174582
2183, 0.549656702845823
2188, 0.547291461378336
3406, 0.5471558542922139
3411, 0.5464805017691106
3416, 0.5462203565984964
3421, 0.5451918076723814
2887, 0.545122146839276
3880, 0.5438974942080677
2193, 0.5431250426918268
2198, 0.5429983072681352
3885, 0.5419780134689063
2203, 0.5412837904877961
3890, 0.5412791036069393
2892, 0.5412750672549009
2897, 0.5406224243924953
3895, 0.5399282686412334
2902, 0.5372053552418947
2208, 0.5370560748269781
2213, 0.5367984352633357
3426, 0.536624776897952
3431, 0.5348977715475485
2218, 0.5339924041181803
2223, 0.5326160220429301
1549, 0.5312482218141668
2228, 0.5297184261726215
1554, 0.5293299769982696
1559, 0.5287941095884889
3436, 0.5284687490202487
3441, 0.5272935088723898
2233, 0.5266638430766761
1564, 0.5262093056226149
2238, 0.5257252163428348
2243, 0.5252826232463121
2248, 0.5252323658205569
3446, 0.5235274919104995
2253, 0.522816096432507
3451, 0.5215420476160944
2258, 0.5210820804350078
2263, 0.5204573478549719
2907, 0.5203429870307446
1569, 0.5199896711856127
3456, 0.5197056360193528
2268, 0.5192057806998491
2912, 0.5185154164209962
1574, 0.5176002224907279
2273, 0.5173171348869801
1579, 0.512152349576354
2278, 0.5116999307647347
3461, 0.5112672111717984
2917, 0.5109374057501554
1584, 0.5100413653999567
2922, 0.5095188296400011
3466, 0.5094246733933687
2927, 0.5092747109010816
2283, 0.5086753014475107
1589, 0.5074661001563072
1594, 0.5069647703785449
3471, 0.5065739369019866
1599, 0.5060154180973768
2288, 0.5054627910722047
3476, 0.504609159193933
3481, 0.5038072853349149
3486, 0.5036563820904121
2293, 0.5028834874392487
2932, 0.5028410842642188
1604, 0.5027835299260914
2298, 0.502336357254535
3491, 0.5022644782438874
2937, 0.502124494407326
3496, 0.5003605871461332
2942, 0.49972346890717745
2303, 0.499506663531065
3501, 0.4988221423700452
2947, 0.49876517662778497
3900, 0.49845769396051764
3905, 0.4982733093202114
3910, 0.49745301890652627
1609, 0.49736924283206463
2308, 0.49712198367342353
2313, 0.4967992498422973
1614, 0.49665042478591204
2952, 0.49608740909025073
2957, 0.4945821836590767
1619, 0.49392789136618376
3506, 0.49360431963577867
1624, 0.4924979265779257
2318, 0.492256841622293
2962, 0.48988311539869756
1629, 0.4897924652323127
2323, 0.4892176669090986
3511, 0.4884346437174827
2328, 0.4866721532307565
2967, 0.48613777151331306
3516, 0.48558075446635485
2972, 0.4848302751779556
3521, 0.48456997121684253
3915, 0.48441265849396586
1634, 0.48349099792540073
2333, 0.4825524997431785
3526, 0.4823976941406727
1639, 0.4816411081701517
3920, 0.4804057516157627
3531, 0.479887749068439
3925, 0.47988609690219164
1644, 0.47915579471737146
2977, 0.47843667422421277
2982, 0.4778582048602402
2987, 0.4778566937893629
1649, 0.47646754677407444
3930, 0.47631537582492456
3935, 0.4761285400018096
1654, 0.4751809185836464
3940, 0.47496744157979265
2338, 0.47471938328817487
2343, 0.47443952690809965
3945, 0.47397016547620296
2348, 0.47354180878028274
3950, 0.4734598137438297
3536, 0.47337975539267063
3541, 0.47147268638946116
2992, 0.4704241091385484
2353, 0.469756435835734
1659, 0.46965532936155796
2997, 0.46919239219278097
3955, 0.4679473382420838
2358, 0.4679310298524797
1664, 0.46691338904201984
2363, 0.4654795415699482
3002, 0.46538121183402836
2368, 0.46505635883659124
3546, 0.464243873488158
3551, 0.46369565452914685
3007, 0.46360874036327004
1669, 0.4635522626340389
3012, 0.46311987400986254
3960, 0.46207425743341446
3556, 0.46192996040917933
3965, 0.46093519940041006
3017, 0.46067970758304
1674, 0.4606468594283797
3561, 0.45929398432781454
3022, 0.4591596918180585
2373, 0.45897604897618294
2378, 0.4587069060653448
3566, 0.4586299993097782
3970, 0.4585071054752916
2383, 0.45759046892635524
1679, 0.45625172927975655
3571, 0.45465967804193497
3027, 0.4543927311897278
3032, 0.45364987663924694
3975, 0.45341106690466404
1684, 0.45271772518754005
3037, 0.4521448025479913
3576, 0.4517521196976304
3042, 0.4516990389674902
3980, 0.45157066732645035
1689, 0.4513861545128748
3047, 0.45024550426751375
3052, 0.45017079543322325
2388, 0.44988400069996715
1694, 0.44956411118619144
3057, 0.4494056785479188
3062, 0.44899165257811546
1699, 0.44808519072830677
2393, 0.4466749879065901
3581, 0.44636269053444266
3586, 0.44619469065219164
2398, 0.4460424529388547
3591, 0.4458012906834483
3596, 0.44437125546392053
1704, 0.4439731128513813
2403, 0.4414461343549192
3985, 0.44132292037829757
3601, 0.441148966550827
3067, 0.44046876300126314
2408, 0.44011619640514255
3072, 0.43858076352626085
3606, 0.4375202585943043
2413, 0.4366805744357407
1709, 0.43613114359322935
3611, 0.435914964415133
1714, 0.43509618390817195
2418, 0.4345482252538204
3077, 0.43386191106401384
3616, 0.43311267442186363
2423, 0.4330256460234523
3621, 0.43250815756618977
1719, 0.4299752558581531
3626, 0.4294542165589519
3082, 0.42858117586001754
3631, 0.42842248268425465
3087, 0.4275233712978661
1724, 0.42724251584149897
1729, 0.4272080068476498
3636, 0.42720748158171773
3092, 0.42649343982338905
2428, 0.42631435627117753
1734, 0.4261042824946344
1739, 0.425884440948721
3097, 0.4255783949047327
2433, 0.42500128224492073
3102, 0.4238397143781185
1744, 0.4235527254641056
2438, 0.42330302036134526
3641, 0.42272842582315207
3990, 0.42213347367942333
3107, 0.4217201229184866
2443, 0.4216431025415659
1749, 0.4214418828487396
2448, 0.42130209831520915
2453, 0.42093863897025585
3112, 0.42086090613156557
2458, 0.4207770391367376
1754, 0.42061689402908087
2463, 0.4196564133744687
3117, 0.41895751119591296
1759, 0.4181508496403694
3646, 0.4177064341492951
2468, 0.41675012465566397
1764, 0.4161525166127831
2473, 0.41595421032980084
3122, 0.4156704246997833
3995, 0.41564565896987915
2478, 0.4155913103604689
3127, 0.4155876040458679
3651, 0.4149707672186196
3132, 0.41484673554077744
1769, 0.41278366977348924
3656, 0.41172724263742566
1774, 0.4116374481236562
2483, 0.4108330002054572
1779, 0.40943419001996517
1784, 0.4091224502772093
3661, 0.40867169154807925
1789, 0.4085726598277688
4000, 0.406705635599792
2488, 0.4058649595826864
1794, 0.40515584498643875
3666, 0.4044601114001125
1799, 0.4041174715384841
4005, 0.40405244019348174
4010, 0.40209065563976765
4015, 0.4015189037309028
2493, 0.40137313958257437
3671, 0.4008767297491431
1804, 0.400479436153546
3137, 0.3995335027575493
2498, 0.39905151166021824
3676, 0.398424350656569
2503, 0.39817213360220194
1809, 0.39663368556648493
3142, 0.39597986033186316
3681, 0.39545274153351784
3686, 0.39523821976035833
2508, 0.3946421821601689
1814, 0.3940516235306859
2513, 0.3939442215487361
2518, 0.39371388498693705
2523, 0.39362733950838447
1819, 0.39324969658628106
1824, 0.3928116443566978
4020, 0.39230753760784864
1829, 0.3917317154118791
4025, 0.3916825351770967
2528, 0.3914139489643276
2533, 0.3906887504272163
1834, 0.39012287836521864
1839, 0.39000870136078447
4030, 0.3887718701735139
2538, 0.3887302598450333
1844, 0.3883307948708534
1849, 0.3876775810495019
4035, 0.38762052170932293
3147, 0.3873642012476921
2543, 0.38718373770825565
3152, 0.38541498128324747
2548, 0.3844058196991682
2553, 0.3842107621021569
4040, 0.3841951780486852
2558, 0.3840096555650234
1854, 0.3832644051872194
3157, 0.38308717822656035
3691, 0.3823413490317762
2563, 0.3819298882444855
4045, 0.38155570859089494
3696, 0.38034305162727833
2568, 0.3795537918340415
3162, 0.3789312639273703
2573, 0.3787725503643742
2578, 0.37830787780694664
4050, 0.37701267283409834
3701, 0.3764840856892988
2583, 0.37644812668440863
3706, 0.3750186860561371
3711, 0.3739289529621601
4055, 0.37334235120215453
3167, 0.37276532215764746
3172, 0.3725425386801362
3177, 0.3723740190034732
4060, 0.3713412871584296
2588, 0.3713087494852516
1859, 0.37034898484125733
3716, 0.37027543457224965
3182, 0.3701840788125992
2593, 0.37013384769670665
3187, 0.36979046557098627
4065, 0.3695431435480714
2598, 0.3692581432405859
3721, 0.3692173817544244
2603, 0.3685413273051381
4070, 0.3684892584569752
3192, 0.36809626314789057
3726, 0.36769485054537654
1864, 0.36767788464203477
1869, 0.36761613143607974
3197, 0.3668440589681268
2608, 0.36669031833298504
1874, 0.3661669292487204
1879, 0.366148927831091
2613, 0.3659586673602462
4075, 0.3657964002341032
1884, 0.365646937454585
3731, 0.36524568451568484
3736, 0.36432670103386045
4080, 0.36255325796082616
2618, 0.36191347264684737
4085, 0.3616961273364723
2623, 0.36165575170889497
1889, 0.36108252964913845
2628, 0.3604422251228243
1894, 0.3600609755376354
1899, 0.3591092243150342
3741, 0.35904134169686586
3202, 0.35825090482831
2633, 0.3577698888257146
1904, 0.35696701309643686
3746, 0.35566864674910903
4090, 0.3555345815839246
1909, 0.3553497903048992
3207, 0.3552428502589464
3751, 0.3544678887119517
1914, 0.3541396651417017
3212, 0.35290992981754243
1919, 0.3524327692575753
3217, 0.3521800556918606
2638, 0.3521320802392438
4095, 0.3518721042200923
3756, 0.3514479724690318
3222, 0.35063414147589356
2643, 0.34970448166131973
2648, 0.3493142332881689
2653, 0.34926785808056593
2658, 0.3491028705611825
1924, 0.34909069584682584
1929, 0.3488738846499473
4100, 0.34886645595543087
2663, 0.3488143119029701
1934, 0.3487818050198257
3227, 0.34813091554678977
3232, 0.3480513747781515
2668, 0.34713142993859947
3237, 0.346998141540098
4105, 0.346953216008842
1939, 0.3469035413581878
1944, 0.34675652463920414
4110, 0.3460513870231807
1949, 0.34573168214410543
3242, 0.3451994692441076
4115, 0.34510526712983847
3761, 0.34409018815495074
3247, 0.34396333154290915
3766, 0.3439203016459942
3252, 0.3436861871741712
2673, 0.3436828856356442
1954, 0.34340616525150836
4120, 0.3420621226541698
2678, 0.34186096116900444
1959, 0.3407532609417103
4125, 0.3405039804056287
3257, 0.3399621144635603
1964, 0.33969417214393616
2683, 0.3396851196885109
3771, 0.3393474054755643
4130, 0.33896169485524297
3776, 0.33894525934010744
2688, 0.3389194388873875
3262, 0.33865815959870815
4135, 0.3385876351967454
3267, 0.33842385781463236
3272, 0.3375516669038916
1969, 0.33640276768710464
1974, 0.3360253102146089
2693, 0.33579459009342827
3781, 0.3355000112205744
3786, 0.3354320004582405
4140, 0.3352662385441363
1979, 0.33419508463703096
3277, 0.3335623994935304
2698, 0.33349482249468565
2703, 0.33349126297980547
4145, 0.33329066168516874
4150, 0.3321755649521947
3282, 0.3315999787300825
1984, 0.33028991357423365
3287, 0.3300185604020953
2708, 0.33000615797936916
3292, 0.3299538195133209
2713, 0.32965913717634976
2718, 0.3288016871083528
3791, 0.32874108850955963
1989, 0.3285106075927615
1994, 0.32839611638337374
3297, 0.327901053824462
3302, 0.3276541265659034
1999, 0.3270450229756534
4155, 0.32602293882519007
2004, 0.3258606526069343
3307, 0.3256933279335499
3796, 0.3256238950416446
2723, 0.3247041627764702
2009, 0.32384738977998495
2728, 0.3226011353544891
2014, 0.32182928174734116
2733, 0.32182627446400147
2019, 0.3216006252914667
2024, 0.32159279799088836
2738, 0.32083764276467264
3801, 0.319971414282918
3806, 0.31965024303644896
3312, 0.31893165089422837
2029, 0.31890387344174087
2034, 0.31788634569966234
2743, 0.31780014652758837
2039, 0.31768096913583577
4160, 0.3168190730502829
3317, 0.3165019117295742
4165, 0.3161888038739562
2748, 0.3160056017227362
3811, 0.3154580472037196
2753, 0.31521932827308774
3322, 0.3151089893653989
3816, 0.3139401995576918
2758, 0.3138072135625407
2044, 0.31325556337833405
3821, 0.3127794824540615
2049, 0.3126939204521477
2763, 0.3121658692834899
3327, 0.31174367491621524
3826, 0.3106719199568033
3332, 0.31026670429855585
2768, 0.3089272230863571
2054, 0.30838211067020893
2059, 0.3075025143334642
2064, 0.3059896472841501
2069, 0.3057093801908195
2773, 0.30530203878879547
2074, 0.30497629614546895
2778, 0.304641752038151
2783, 0.3041880903765559
2079, 0.30408151960000396
3337, 0.3038119301199913
2084, 0.30362609680742025
2089, 0.3036016384139657
2788, 0.30358227901160717
3831, 0.30352879827842116
2094, 0.303278389677871
2099, 0.30300752852053847
3342, 0.302931098267436
2793, 0.3026098501868546
3836, 0.30172928934916854
2798, 0.30132648974540643
2803, 0.3009962039068341
4170, 0.3009034153074026
2808, 0.30013547698035836
2104, 0.3000517375767231
2109, 0.2996575969737023
3347, 0.29955596501531545
3841, 0.29893678333610296
2114, 0.2988846463849768
3846, 0.29863463900983334
2813, 0.29835435282438993
4175, 0.2963508360553533
2818, 0.29603888373821974
3352, 0.2955858614295721
2823, 0.2952596071991138
3851, 0.2951306728646159
2828, 0.2944693854660727
2119, 0.29428327406640165
3856, 0.2938249437138438
2124, 0.29361872290610336
3357, 0.29349343618378043
3362, 0.2934873257763684
3367, 0.29313822770200204
2129, 0.2923823203891516
3861, 0.29213349614292383
2134, 0.2916400809917832
3372, 0.2911774069070816
2833, 0.2907289722934365
2139, 0.28998054725525435
3377, 0.28977652732282877
3866, 0.2895314631750807
2838, 0.28936976951081306
2843, 0.28840554784983397
2144, 0.28838610160164535
3382, 0.28778686304576695
4180, 0.2862158427014947
4185, 0.2858134121634066
2149, 0.2849709811853245
2848, 0.2847263205330819
2154, 0.2834950056858361
4190, 0.2834341684356332
2853, 0.2833650427055545
3387, 0.283161309780553
3392, 0.2828677906654775
2159, 0.2821788676083088
2164, 0.2818585548666306
3871, 0.28184699453413486
2858, 0.2815225154045038
2169, 0.2811647728085518
2863, 0.2808401952497661
4195, 0.2808396951149916
3397, 0.28083429648540914
2868, 0.28081272169947624
2873, 0.2806405811570585
3876, 0.28029853268526495
4200, 0.28027539563481696
2878, 0.278999513015151
3402, 0.2777546998113394
2883, 0.2762284418568015
2174, 0.27610906516201794
2179, 0.2756913415505551
4205, 0.2756761515047401
2184, 0.2748283514229115
2189, 0.273645730689168
3407, 0.27357792714610696
4210, 0.2733690861205105
3412, 0.2732402508845553
3417, 0.2731101782992482
3422, 0.2725959038361907
2888, 0.272561073419638
3881, 0.27194874710403383
2194, 0.2715625213459134
2199, 0.2714991536340676
3886, 0.27098900673445314
2204, 0.27064189524389803
3891, 0.27063955180346966
2893, 0.27063753362745047
2898, 0.27031121219624765
3896, 0.2699641343206167
2903, 0.26860267762094736
2209, 0.2685280374134891
2214, 0.26839921763166785
3427, 0.268312388448976
3432, 0.26744888577377424
2219, 0.26699620205909014
4215, 0.2667440401855856
2224, 0.26630801102146506
2229, 0.2648592130863108
3437, 0.2642343745101243
3442, 0.2636467544361949
2234, 0.26333192153833807
2239, 0.2628626081714174
2244, 0.26264131162315607
2249, 0.26261618291027844
3447, 0.26176374595524976
2254, 0.2614080482162535
3452, 0.2607710238080472
2259, 0.2605410402175039
2264, 0.26022867392748594
2908, 0.2601714935153723
3457, 0.2598528180096764
2269, 0.25960289034992456
2913, 0.2592577082104981
2274, 0.25865856744349003
4220, 0.2586289180908352
4225, 0.25676613801624626
2279, 0.2558499653823674
3462, 0.2556336055858992
2918, 0.2554687028750777
2923, 0.25475941482000053
3467, 0.25471233669668436
2928, 0.2546373554505408
2284, 0.25433765072375536
4230, 0.25419670226983726
4235, 0.25364022934809327
3472, 0.2532869684509933
2289, 0.25273139553610235
3477, 0.2523045795969665
3482, 0.25190364266745746
3487, 0.25182819104520604
2294, 0.25144174371962436
2933, 0.2514205421321094
2299, 0.2511681786272675
3492, 0.2511322391219437
2938, 0.251062247203663
3497, 0.2501802935730666
4240, 0.2500896751880646
2943, 0.24986173445358872
2304, 0.2497533317655325
3502, 0.2494110711850226
2948, 0.24938258831389248
3901, 0.24922884698025882
3906, 0.2491366546601057
3911, 0.24872650945326313
2309, 0.24856099183671176
2314, 0.24839962492114864
2953, 0.24804370454512537
2958, 0.24729109182953835
3507, 0.24680215981788933
2319, 0.2461284208111465
2963, 0.24494155769934878
2324, 0.2446088334545493
3512, 0.24421732185874134
2329, 0.24333607661537826
2968, 0.24306888575665653
3517, 0.24279037723317742
2973, 0.2424151375889778
3522, 0.24228498560842127
3916, 0.24220632924698293
4245, 0.24164767423644662
2334, 0.24127624987158924
3527, 0.24119884707033634
3921, 0.24020287580788136
3532, 0.2399438745342195
3926, 0.23994304845109582
4250, 0.23987733357353136
2978, 0.23921833711210638
2983, 0.2389291024301201
2988, 0.23892834689468145
4255, 0.23850405029952526
3931, 0.23815768791246228
3936, 0.2380642700009048
